elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
167891,167.891,32.8677571,-117.25725,2.30000344,-38.0471081,27.257658,3.43656134e-06,0.245652505,-1.15192349,1.05539564e-06,1.17782549,167.961762,1.46781465,3.07179259,0.485982107,0
167909,167.909,32.8677569,-117.25725,2.30000346,-38.0426945,27.2369232,3.45558466e-06,0.24474469,-1.15194055,1.05830702e-06,1.17765318,168.005132,1.47106935,3.08086307,0.488641595,0
167927,167.927,32.8677568,-117.25725,2.30000347,-38.0382973,27.2161881,3.47466039e-06,0.243836921,-1.15195825,1.0612184e-06,1.17748217,168.048518,1.47436934,3.08995685,0.491286686,0
167945,167.945,32.8677566,-117.25725,2.30000349,-38.0339164,27.1954527,3.49378852e-06,0.242929197,-1.15197658,1.06412977e-06,1.17731246,168.091921,1.47771489,3.09907385,0.493917613,0
167964,167.964,32.8677564,-117.25725,2.30000351,-38.0293098,27.173565,3.51403618e-06,0.241971095,-1.15199663,1.06720289e-06,1.17713476,168.137753,1.481296,3.10872246,0.496832576,0
167982,167.982,32.8677562,-117.25725,2.30000353,-38.0249625,27.1528289,3.53327204e-06,0.241063467,-1.15201626,1.07011427e-06,1.17696774,168.18119,1.48473601,3.11788699,0.499434288,0
168000,168,32.8677561,-117.257249,2.30000256,-37.9213741,27.1400651,2.56040623e-06,0.324809092,-1.14289142,9.11282482e-07,1.18815056,164.13488,1.35572186,2.65345285,0.326353502,0
168018,168.018,32.8677559,-117.257249,2.30000258,-37.9155357,27.1194929,2.57683552e-06,0.32390156,-1.14291231,9.14193859e-07,1.18792288,164.177261,1.35720638,2.66127969,0.330300784,0
168036,168.036,32.8677557,-117.257249,2.30000259,-37.9097136,27.0989203,2.59331721e-06,0.322994075,-1.14293384,9.17105236e-07,1.18769648,164.219663,1.35871529,2.66913351,0.334201448,0
168055,168.055,32.8677555,-117.257249,2.30000261,-37.9035858,27.0772043,2.6107714e-06,0.322036229,-1.14295727,9.20178356e-07,1.1874589,164.264445,1.36033509,2.67745281,0.338494621,0
168073,168.073,32.8677553,-117.257249,2.30000263,-37.8977973,27.0566309,2.62736082e-06,0.321128846,-1.14298009,9.23089733e-07,1.18723512,164.306893,1.36189587,2.68536182,0.342301925,0
168091,168.091,32.8677551,-117.257249,2.30000264,-37.8920252,27.036057,2.64400264e-06,0.320221512,-1.14300355,9.2600111e-07,1.18701261,164.349363,1.3634827,2.69329755,0.346067346,0
168109,168.109,32.867755,-117.257249,2.30000266,-37.8862694,27.0154828,2.66069686e-06,0.319314229,-1.14302764,9.28912487e-07,1.18679138,164.391854,1.36509611,2.70125994,0.349792236,0
168127,168.127,32.8677548,-117.257249,2.30000268,-37.8805299,26.994908,2.67744348e-06,0.318406997,-1.14305237,9.31823864e-07,1.18657142,164.434368,1.36673662,2.7092489,0.353477875,0
168145,168.145,32.8677546,-117.257249,2.30000269,-37.8748067,26.9743329,2.69424252e-06,0.317499816,-1.14307772,9.34735241e-07,1.18635273,164.476902,1.36840475,2.71726435,0.35712548,0
168164,168.164,32.8677544,-117.257248,2.30000271,-37.8687833,26.9526141,2.71203168e-06,0.316542294,-1.14310519,9.37808361e-07,1.18612331,164.521823,1.37019608,2.72575376,0.361146242,0
168182,168.182,32.8677542,-117.257248,2.30000273,-37.8630937,26.932038,2.72893843e-06,0.31563522,-1.14313184,9.40719738e-07,1.18590725,164.564402,1.37192262,2.73382342,0.364717162,0
168200,168.2,32.867754,-117.257248,2.30000275,-37.8574204,26.9114614,2.74589759e-06,0.314728199,-1.14315913,9.43631115e-07,1.18569247,164.607001,1.37367836,2.74191934,0.368253456,0
168218,168.218,32.8677538,-117.257248,2.30000276,-37.8517635,26.8908843,2.76290915e-06,0.313821232,-1.14318705,9.46542492e-07,1.18547897,164.649622,1.37546381,2.75004144,0.371756114,0
168236,168.236,32.8677537,-117.257248,2.30000278,-37.8461229,26.8703066,2.77997312e-06,0.312914318,-1.1432156,9.49453868e-07,1.18526675,164.692264,1.37727945,2.75818964,0.375226076,0
168255,168.255,32.8677535,-117.257248,2.3000028,-37.8401866,26.8485853,2.79804194e-06,0.311957081,-1.14324644,9.52526989e-07,1.18504415,164.737297,1.37922927,2.76681875,0.379054888,0
168273,168.273,32.8677533,-117.257248,2.30000282,-37.8345795,26.8280065,2.81521363e-06,0.311050279,-1.14327629,9.55438366e-07,1.18483457,164.779981,1.38110855,2.77502036,0.382458636,0
168291,168.291,32.8677531,-117.257248,2.30000283,-37.8289888,26.8074273,2.83243772e-06,0.310143533,-1.14330677,9.58349742e-07,1.18462626,164.822686,1.38301955,2.78324784,0.385832358,0
168309,168.309,32.8677529,-117.257248,2.30000285,-37.8234144,26.7868475,2.84971422e-06,0.309236843,-1.14333788,9.61261119e-07,1.18441924,164.86541,1.38496274,2.79150111,0.389176834,0
168327,168.327,32.8677527,-117.257248,2.30000287,-37.8178563,26.7662671,2.86704312e-06,0.308330209,-1.14336963,9.64172496e-07,1.1842135,164.908156,1.38693859,2.79978009,0.392492813,0
168345,168.345,32.8677525,-117.257248,2.30000288,-37.8123145,26.7456862,2.88442443e-06,0.307423632,-1.143402,9.67083873e-07,1.18400905,164.950921,1.38894757,2.8080847,0.39578101,0
168364,168.364,32.8677523,-117.257248,2.3000029,-37.8064825,26.7239612,2.90282822e-06,0.306466754,-1.14343688,9.70156993e-07,1.18379465,164.996084,1.3911046,2.8168784,0.399412829,0
168382,168.382,32.8677521,-117.257248,2.30000292,-37.8009743,26.7033791,2.92031724e-06,0.305560295,-1.14347056,9.7306837e-07,1.18359284,165.03889,1.39318314,2.82523547,0.402644518,0
168400,168.4,32.867752,-117.257248,2.30000294,-37.7954824,26.6827963,2.93785868e-06,0.304653895,-1.14350486,9.75979747e-07,1.18339231,165.081716,1.39529623,2.83361795,0.405850475,0
168418,168.418,32.8677518,-117.257248,2.30000296,-37.7900067,26.6622129,2.95545252e-06,0.303747554,-1.1435398,9.78891124e-07,1.18319307,165.124562,1.39744432,2.84202575,0.409031305,0
168436,168.436,32.8677516,-117.257248,2.30000297,-37.7845474,26.6416288,2.97309876e-06,0.302841272,-1.14357537,9.81802501e-07,1.18299512,165.167427,1.39962784,2.85045881,0.412187589,0
168455,168.455,32.8677514,-117.257248,2.30000299,-37.7788025,26.6199005,2.9917822e-06,0.301884708,-1.14361362,9.84875621e-07,1.18278759,165.212694,1.40197158,2.85938768,0.415676086,0
168473,168.473,32.8677512,-117.257247,2.30000301,-37.7733768,26.5993152,3.00953616e-06,0.300978549,-1.14365048,9.87786998e-07,1.18259228,165.255599,1.40422933,2.86787241,0.418782292,0
168491,168.491,32.867751,-117.257247,2.30000303,-37.7679673,26.5787291,3.02734253e-06,0.300072452,-1.14368798,9.90698375e-07,1.18239827,165.298522,1.40652385,2.87638217,0.421865628,0
168509,168.509,32.8677508,-117.257247,2.30000305,-37.7625742,26.5581424,3.04520131e-06,0.299166416,-1.14372611,9.93609752e-07,1.18220554,165.341465,1.40885556,2.88491687,0.424926591,0
168527,168.527,32.8677507,-117.257247,2.30000306,-37.7571973,26.537555,3.06311248e-06,0.298260442,-1.14376486,9.96521129e-07,1.18201411,165.384426,1.41122488,2.89347646,0.427965662,0
168545,168.545,32.8677505,-117.257247,2.30000308,-37.7518368,26.5169668,3.08107607e-06,0.29735453,-1.14380425,9.99432506e-07,1.18182397,165.427406,1.41363221,2.90206084,0.430983304,0
168564,168.564,32.8677503,-117.257247,2.3000031,-37.7461961,26.4952342,3.10009448e-06,0.29639836,-1.14384654,1.00250563e-06,1.18162468,165.472794,1.41621495,2.91114896,0.434320859,0
168582,168.582,32.8677501,-117.257247,2.30000312,-37.7408691,26.4746446,3.11816578e-06,0.295492577,-1.14388722,1.005417e-06,1.18143719,165.515812,1.41870168,2.9197841,0.437294647,0
168600,168.6,32.8677499,-117.257247,2.30000314,-37.7355584,26.4540542,3.13628949e-06,0.294586859,-1.14392854,1.00832838e-06,1.181251,165.558848,1.42122766,2.92844381,0.440248348,0
168618,168.618,32.8677497,-117.257247,2.30000315,-37.730264,26.4334631,3.1544656e-06,0.293681205,-1.14397049,1.01123976e-06,1.1810661,165.601903,1.42379327,2.93712803,0.443182364,0
168636,168.636,32.8677495,-117.257247,2.30000317,-37.7249859,26.4128713,3.17269412e-06,0.292775616,-1.14401307,1.01415113e-06,1.18088249,165.644975,1.42639887,2.94583668,0.446097084,0
168655,168.655,32.8677493,-117.257247,2.30000319,-37.7194322,26.3911346,3.19199219e-06,0.291819789,-1.14405871,1.01722425e-06,1.18069011,165.69046,1.42919303,2.95505557,0.449322388,0
168673,168.673,32.8677492,-117.257247,2.30000321,-37.7141876,26.3705411,3.21032843e-06,0.290914335,-1.14410259,1.02013563e-06,1.18050916,165.733569,1.43188204,2.96381421,0.452197532,0
168691,168.691,32.867749,-117.257247,2.30000323,-37.7089593,26.3499469,3.22871707e-06,0.290008947,-1.14414709,1.02304701e-06,1.18032951,165.776695,1.4346122,2.97259708,0.455054511,0
168709,168.709,32.8677488,-117.257247,2.30000325,-37.7037473,26.3293518,3.24715812e-06,0.289103626,-1.14419223,1.02595839e-06,1.18015116,165.819839,1.43738384,2.98140408,0.457893665,0
168727,168.727,32.8677486,-117.257247,2.30000327,-37.6985516,26.308756,3.26565157e-06,0.288198372,-1.14423799,1.02886976e-06,1.1799741,165.863,1.44019732,2.99023515,0.460715322,0
168745,168.745,32.8677484,-117.257247,2.30000328,-37.6933721,26.2881593,3.28419743e-06,0.287293187,-1.14428439,1.03178114e-06,1.17979835,165.906179,1.44305297,2.99909021,0.463519803,0
168764,168.764,32.8677482,-117.257247,2.3000033,-37.6879227,26.2664174,3.30383047e-06,0.286337789,-1.14433406,1.03485426e-06,1.17961425,165.951775,1.44611339,3.00846318,0.466624697,0
168782,168.782,32.867748,-117.257246,2.30000332,-37.6827767,26.245819,3.32248405e-06,0.285432744,-1.14438176,1.03776564e-06,1.17944116,165.994988,1.4490568,3.01736735,0.469393873,0
168800,168.8,32.8677478,-117.257246,2.30000334,-37.6776471,26.2252196,3.34119003e-06,0.284527768,-1.14443008,1.04067701e-06,1.17926937,166.038218,1.45204341,3.0262953,0.472146808,0
168818,168.818,32.8677477,-117.257246,2.30000336,-37.6725337,26.2046195,3.35994842e-06,0.283622863,-1.14447903,1.04358839e-06,1.17909888,166.081465,1.45507352,3.03524697,0.474883784,0
168836,168.836,32.8677475,-117.257246,2.30000338,-37.6674367,26.1840184,3.37875921e-06,0.282718027,-1.14452861,1.04649977e-06,1.17892969,166.124728,1.45814745,3.04422228,0.477605076,0
168855,168.855,32.8677473,-117.257246,2.3000034,-37.6620741,26.1622718,3.3986719e-06,0.281763002,-1.14458165,1.04957289e-06,1.17875253,166.170413,1.46144001,3.05372178,0.480618984,0
168873,168.873,32.8677471,-117.257246,2.30000342,-37.6570105,26.1416689,3.41759042e-06,0.280858313,-1.14463252,1.05248426e-06,1.17858602,166.21371,1.46460496,3.06274547,0.483307985,0
168891,168.891,32.8677469,-117.257246,2.30000344,-37.6519632,26.1210651,3.43656134e-06,0.279953696,-1.14468403,1.05539564e-06,1.1784208,166.257023,1.46781465,3.07179259,0.485982107,0
168909,168.909,32.8677467,-117.257246,2.30000346,-37.6469322,26.1004603,3.45558466e-06,0.279049151,-1.14473616,1.05830702e-06,1.17825689,166.300352,1.47106935,3.08086307,0.488641595,0
168927,168.927,32.8677465,-117.257246,2.30000347,-37.6419174,26.0798546,3.47466039e-06,0.278144679,-1.14478892,1.0612184e-06,1.17809429,166.343696,1.47436934,3.08995685,0.491286686,0
168945,168.945,32.8677464,-117.257246,2.30000349,-37.6369189,26.0592479,3.49378852e-06,0.27724028,-1.14484232,1.06412977e-06,1.17793298,166.387057,1.47771489,3.09907385,0.493917613,0
168964,168.964,32.8677462,-117.257246,2.30000351,-37.6316605,26.0374953,3.51403618e-06,0.276285719,-1.14489938,1.06720289e-06,1.17776415,166.432843,1.481296,3.10872246,0.496832576,0
168982,168.982,32.867746,-117.257246,2.30000353,-37.6266954,26.0168867,3.53327204e-06,0.275381472,-1.14495407,1.07011427e-06,1.17760552,166.476235,1.48473601,3.11788699,0.499434288,0
169000,169,32.8677459,-117.257245,2.30000256,-37.5168148,26.0094255,2.56040623e-06,0.359041348,-1.13290184,9.11282481e-07,1.1884348,162.415454,1.35572186,2.65345285,0.326353502,0
169018,169.018,32.8677457,-117.257245,2.30000258,-37.5103602,25.9890328,2.57683552e-06,0.358137252,-1.13295779,9.14193858e-07,1.18821532,162.457827,1.35720638,2.66127969,0.330300784,0
169036,169.036,32.8677455,-117.257245,2.30000259,-37.5039219,25.968639,2.59331721e-06,0.357233231,-1.13301436,9.17105235e-07,1.18799711,162.500222,1.35871529,2.66913351,0.334201448,0
169055,169.055,32.8677453,-117.257244,2.30000261,-37.4971435,25.9471112,2.6107714e-06,0.356279072,-1.13307478,9.20178355e-07,1.18776818,162.544995,1.36033509,2.67745281,0.338494621,0
169073,169.073,32.8677452,-117.257244,2.30000263,-37.4907386,25.9267153,2.62736082e-06,0.355375209,-1.13313265,9.23089732e-07,1.18755259,162.587433,1.36189587,2.68536182,0.342301925,0
169091,169.091,32.867745,-117.257244,2.30000264,-37.48435,25.9063184,2.64400263e-06,0.354471423,-1.13319115,9.26001109e-07,1.18733827,162.629892,1.3634827,2.69329755,0.346067346,0
169109,169.109,32.8677448,-117.257244,2.30000266,-37.4779777,25.8859204,2.66069686e-06,0.353567715,-1.13325027,9.28912486e-07,1.18712523,162.672372,1.36509611,2.70125994,0.349792236,0
169127,169.127,32.8677446,-117.257244,2.30000268,-37.4716216,25.8655214,2.67744348e-06,0.352664085,-1.13331003,9.31823863e-07,1.18691346,162.714872,1.36673662,2.7092489,0.353477875,0
169145,169.145,32.8677444,-117.257244,2.30000269,-37.4652818,25.8451213,2.69424252e-06,0.351760534,-1.13337041,9.3473524e-07,1.18670298,162.757393,1.36840475,2.71726435,0.35712548,0
169164,169.164,32.8677442,-117.257244,2.30000271,-37.4586074,25.8235866,2.71203168e-06,0.350806874,-1.13343485,9.3780836e-07,1.1864822,162.802298,1.37019608,2.72575376,0.361146242,0
169182,169.182,32.8677441,-117.257244,2.30000273,-37.452301,25.8031842,2.72893843e-06,0.349903486,-1.13349652,9.40719737e-07,1.18627434,162.844861,1.37192262,2.73382342,0.364717162,0
169200,169.2,32.8677439,-117.257244,2.30000275,-37.4460108,25.7827807,2.74589759e-06,0.349000179,-1.13355882,9.43631114e-07,1.18606776,162.887444,1.37367836,2.74191934,0.368253456,0
169218,169.218,32.8677437,-117.257244,2.30000276,-37.439737,25.7623761,2.76290915e-06,0.348096952,-1.13362175,9.46542491e-07,1.18586246,162.930046,1.37546381,2.75004144,0.371756114,0
169236,169.236,32.8677435,-117.257244,2.30000278,-37.4334794,25.7419703,2.77997312e-06,0.347193807,-1.13368531,9.49453868e-07,1.18565844,162.972669,1.37727945,2.75818964,0.375226076,0
169255,169.255,32.8677433,-117.257244,2.3000028,-37.4268917,25.7204297,2.79804194e-06,0.346240578,-1.1337531,9.52526988e-07,1.18544449,163.017681,1.37922927,2.76681875,0.379054888,0
169273,169.273,32.8677431,-117.257244,2.30000282,-37.4206675,25.7000215,2.81521363e-06,0.345337601,-1.13381795,9.55438365e-07,1.1852431,163.060344,1.38110855,2.77502036,0.382458636,0
169291,169.291,32.8677429,-117.257244,2.30000283,-37.4144596,25.6796122,2.83243772e-06,0.344434707,-1.13388343,9.58349742e-07,1.185043,163.103026,1.38301955,2.78324784,0.385832358,0
169309,169.309,32.8677428,-117.257244,2.30000285,-37.4082679,25.6592017,2.84971422e-06,0.343531897,-1.13394954,9.61261119e-07,1.18484418,163.145728,1.38496274,2.79150111,0.389176834,0
169327,169.327,32.8677426,-117.257243,2.30000287,-37.4020924,25.63879,2.86704312e-06,0.34262917,-1.13401627,9.64172496e-07,1.18464664,163.188449,1.38693859,2.79978009,0.392492813,0
169345,169.345,32.8677424,-117.257243,2.30000288,-37.3959332,25.6183771,2.88442443e-06,0.341726527,-1.13408364,9.67083873e-07,1.18445038,163.231189,1.38894757,2.8080847,0.39578101,0
169364,169.364,32.8677422,-117.257243,2.3000029,-37.3894495,25.5968289,2.90282822e-06,0.340773832,-1.13415544,9.70156993e-07,1.18424464,163.276325,1.3911046,2.8168784,0.399412829,0
169382,169.382,32.867742,-117.257243,2.30000292,-37.3833237,25.5764134,2.92031724e-06,0.339871365,-1.13422409,9.7306837e-07,1.18405103,163.319104,1.39318314,2.82523547,0.402644518,0
169400,169.4,32.8677418,-117.257243,2.30000294,-37.3772141,25.5559968,2.93785868e-06,0.338968982,-1.13429337,9.75979747e-07,1.1838587,163.361901,1.39529623,2.83361795,0.405850475,0
169418,169.418,32.8677416,-117.257243,2.30000296,-37.3711208,25.5355789,2.95545251e-06,0.338066687,-1.13436328,9.78891124e-07,1.18366766,163.404717,1.39744432,2.84202575,0.409031305,0
169436,169.436,32.8677415,-117.257243,2.30000297,-37.3650437,25.5151597,2.97309876e-06,0.337164477,-1.13443381,9.81802501e-07,1.18347791,163.447552,1.39962784,2.85045881,0.412187589,0
169455,169.455,32.8677413,-117.257243,2.30000299,-37.3586466,25.4936047,2.9917822e-06,0.336212243,-1.13450896,9.84875621e-07,1.18327903,163.492786,1.40197158,2.85938768,0.415676086,0
169473,169.473,32.8677411,-117.257243,2.30000301,-37.3526029,25.4731829,3.00953616e-06,0.335310213,-1.13458079,9.87786998e-07,1.18309192,163.535658,1.40422933,2.86787241,0.418782292,0
169491,169.491,32.8677409,-117.257243,2.30000303,-37.3465755,25.4527598,3.02734253e-06,0.334408272,-1.13465324,9.90698375e-07,1.18290611,163.578548,1.40652385,2.87638217,0.421865628,0
169509,169.509,32.8677407,-117.257243,2.30000305,-37.3405642,25.4323354,3.0452013e-06,0.33350642,-1.13472632,9.93609752e-07,1.18272158,163.621456,1.40885556,2.88491687,0.424926591,0
169527,169.527,32.8677405,-117.257243,2.30000306,-37.3345692,25.4119097,3.06311248e-06,0.332604657,-1.13480002,9.96521129e-07,1.18253835,163.664382,1.41122488,2.89347646,0.427965662,0
169545,169.545,32.8677404,-117.257243,2.30000308,-37.3285905,25.3914826,3.08107607e-06,0.331702983,-1.13487435,9.99432506e-07,1.1823564,163.707326,1.41363221,2.90206084,0.430983304,0
169564,169.564,32.8677402,-117.257243,2.3000031,-37.3222971,25.3699192,3.10009448e-06,0.330751317,-1.13495351,1.00250563e-06,1.18216577,163.752674,1.41621495,2.91114896,0.434320859,0
169582,169.582,32.86774,-117.257243,2.30000312,-37.3163517,25.3494894,3.11816578e-06,0.32984983,-1.13502913,1.005417e-06,1.18198648,163.795653,1.41870168,2.9197841,0.437294647,0
169600,169.6,32.8677398,-117.257242,2.30000314,-37.3104225,25.3290582,3.13628949e-06,0.328948433,-1.13510538,1.00832838e-06,1.18180848,163.838649,1.42122766,2.92844381,0.440248348,0
169618,169.618,32.8677396,-117.257242,2.30000315,-37.3045096,25.3086256,3.1544656e-06,0.328047129,-1.13518225,1.01123976e-06,1.18163178,163.881663,1.42379327,2.93712803,0.443182364,0
169636,169.636,32.8677394,-117.257242,2.30000317,-37.2986128,25.2881916,3.17269412e-06,0.327145916,-1.13525975,1.01415113e-06,1.18145637,163.924693,1.42639887,2.94583668,0.446097084,0
169655,169.655,32.8677392,-117.257242,2.30000319,-37.2924061,25.2666209,3.19199219e-06,0.32619474,-1.13534225,1.01722425e-06,1.18127263,163.970133,1.42919303,2.95505557,0.449322388,0
169673,169.673,32.867739,-117.257242,2.30000321,-37.2865427,25.246184,3.21032843e-06,0.325293718,-1.13542104,1.02013563e-06,1.18109988,164.013198,1.43188204,2.96381421,0.452197532,0
169691,169.691,32.8677389,-117.257242,2.30000323,-37.2806955,25.2257457,3.22871707e-06,0.324392791,-1.13550045,1.02304701e-06,1.18092843,164.056279,1.4346122,2.97259708,0.455054511,0
169709,169.709,32.8677387,-117.257242,2.30000325,-37.2748646,25.205306,3.24715812e-06,0.323491957,-1.13558049,1.02595838e-06,1.18075827,164.099377,1.43738384,2.98140408,0.457893665,0
169727,169.727,32.8677385,-117.257242,2.30000327,-37.2690498,25.1848648,3.26565157e-06,0.322591218,-1.13566115,1.02886976e-06,1.18058941,164.142491,1.44019732,2.99023515,0.460715322,0
169745,169.745,32.8677383,-117.257242,2.30000328,-37.2632513,25.1644222,3.28419743e-06,0.321690574,-1.13574244,1.03178114e-06,1.18042184,164.185622,1.44305297,2.99909021,0.463519803,0
169764,169.764,32.8677381,-117.257242,2.3000033,-37.2571482,25.1428423,3.30383047e-06,0.320740001,-1.13582895,1.03485426e-06,1.18024639,164.231166,1.44611339,3.00846318,0.466624697,0
169782,169.782,32.8677379,-117.257242,2.30000332,-37.251383,25.1223966,3.32248404e-06,0.319839555,-1.13591153,1.03776564e-06,1.18008149,164.274329,1.4490568,3.01736735,0.469393873,0
169800,169.8,32.8677377,-117.257242,2.30000334,-37.245634,25.1019495,3.34119003e-06,0.318939205,-1.13599473,1.04067701e-06,1.17991789,164.317508,1.45204341,3.0262953,0.472146808,0
169818,169.818,32.8677376,-117.257242,2.30000336,-37.2399012,25.0815008,3.35994842e-06,0.318038952,-1.13607856,1.04358839e-06,1.17975559,164.360702,1.45507352,3.03524697,0.474883784,0
169836,169.836,32.8677374,-117.257242,2.30000338,-37.2341846,25.0610506,3.37875921e-06,0.317138796,-1.13616301,1.04649977e-06,1.17959459,164.403912,1.45814745,3.04422228,0.477605076,0
169855,169.855,32.8677372,-117.257242,2.3000034,-37.228168,25.0394627,3.3986719e-06,0.316188742,-1.13625285,1.04957289e-06,1.17942607,164.449539,1.46144001,3.05372178,0.480618984,0
169873,169.873,32.867737,-117.257242,2.30000342,-37.2224847,25.0190093,3.41759042e-06,0.315288789,-1.13633859,1.05248426e-06,1.17926774,164.49278,1.46460496,3.06274547,0.483307985,0
169891,169.891,32.8677368,-117.257241,2.30000344,-37.2168176,24.9985545,3.43656133e-06,0.314388935,-1.13642495,1.05539564e-06,1.17911071,164.536036,1.46781465,3.07179259,0.485982107,0
169909,169.909,32.8677366,-117.257241,2.30000346,-37.2111667,24.978098,3.45558466e-06,0.31348918,-1.13651194,1.05830702e-06,1.17895499,164.579308,1.47106935,3.08086307,0.488641595,0
169927,169.927,32.8677364,-117.257241,2.30000347,-37.2055319,24.95764,3.47466039e-06,0.312589526,-1.13659956,1.0612184e-06,1.17880056,164.622594,1.47436934,3.08995685,0.491286686,0
169945,169.945,32.8677363,-117.257241,2.30000349,-37.1999134,24.9371805,3.49378852e-06,0.311689972,-1.13668779,1.06412977e-06,1.17864744,164.665894,1.47771489,3.09907385,0.493917613,0
169964,169.964,32.8677361,-117.257241,2.30000351,-37.1940003,24.9155825,3.51403618e-06,0.310740556,-1.13678163,1.06720289e-06,1.17848724,164.711616,1.481296,3.10872246,0.496832576,0
169982,169.982,32.8677359,-117.257241,2.30000353,-37.1884151,24.8951196,3.53327204e-06,0.309841211,-1.13687115,1.07011427e-06,1.17833679,164.754946,1.48473601,3.11788699,0.499434288,0
170000,170,32.8677359,-117.25724,2.30000256,-37.0845148,24.8916894,2.56040623e-06,0.392411341,-1.12198483,9.11282481e-07,1.18862804,160.722845,1.35572186,2.65345285,0.326353502,0
170018,170.018,32.8677357,-117.25724,2.30000258,-37.0774595,24.8714928,2.57683552e-06,0.3915122,-1.1220756,9.14193858e-07,1.18841721,160.765209,1.35720638,2.66127969,0.330300784,0
170036,170.036,32.8677355,-117.25724,2.30000259,-37.0704203,24.8512947,2.59331721e-06,0.390613162,-1.122167,9.17105235e-07,1.18820765,160.807593,1.35871529,2.66913351,0.334201448,0
170055,170.055,32.8677353,-117.25724,2.30000261,-37.0630077,24.8299726,2.6107714e-06,0.389664294,-1.12226417,9.20178355e-07,1.18798785,160.852353,1.36033509,2.67745281,0.338494621,0
170073,170.073,32.8677351,-117.25724,2.30000263,-37.0560018,24.809771,2.62736082e-06,0.388765469,-1.12235685,9.23089732e-07,1.18778091,160.894778,1.36189587,2.68536182,0.342301925,0
170091,170.091,32.8677349,-117.25724,2.30000264,-37.0490121,24.7895677,2.64400263e-06,0.387866749,-1.12245015,9.26001109e-07,1.18757524,160.937223,1.3634827,2.69329755,0.346067346,0
170109,170.109,32.8677348,-117.25724,2.30000266,-37.0420386,24.7693628,2.66069686e-06,0.386968135,-1.12254408,9.28912486e-07,1.18737085,160.979687,1.36509611,2.70125994,0.349792236,0
170127,170.127,32.8677346,-117.25724,2.30000268,-37.0350813,24.7491561,2.67744348e-06,0.386069625,-1.12263863,9.31823863e-07,1.18716774,161.022171,1.36673662,2.7092489,0.353477875,0
170145,170.145,32.8677344,-117.257239,2.30000269,-37.0281401,24.7289478,2.69424252e-06,0.385171222,-1.1227338,9.3473524e-07,1.18696591,161.064675,1.36840475,2.71726435,0.35712548,0
170164,170.164,32.8677342,-117.257239,2.30000271,-37.0208309,24.7076149,2.71203168e-06,0.384223026,-1.12283496,9.3780836e-07,1.18675426,161.10956,1.37019608,2.72575376,0.361146242,0
170182,170.182,32.867734,-117.257239,2.30000273,-37.013923,24.687403,2.72893843e-06,0.383324842,-1.12293142,9.40719737e-07,1.18655506,161.152103,1.37192262,2.73382342,0.364717162,0
170200,170.2,32.8677338,-117.257239,2.30000275,-37.0070312,24.6671893,2.74589759e-06,0.382426766,-1.1230285,9.43631114e-07,1.18635713,161.194665,1.37367836,2.74191934,0.368253456,0
170218,170.218,32.8677337,-117.257239,2.30000276,-37.0001556,24.6469739,2.76290915e-06,0.381528798,-1.1231262,9.46542491e-07,1.18616048,161.237247,1.37546381,2.75004144,0.371756114,0
170236,170.236,32.8677335,-117.257239,2.30000278,-36.9932961,24.6267568,2.77997312e-06,0.380630938,-1.12322453,9.49453868e-07,1.18596511,161.279846,1.37727945,2.75818964,0.375226076,0
170255,170.255,32.8677333,-117.257239,2.3000028,-36.9860732,24.6054145,2.79804194e-06,0.379683318,-1.12332901,9.52526989e-07,1.1857603,161.324833,1.37922927,2.76681875,0.379054888,0
170273,170.273,32.8677331,-117.257239,2.30000282,-36.9792469,24.5851937,2.81521363e-06,0.378785683,-1.12342862,9.55438366e-07,1.18556757,161.367471,1.38110855,2.77502036,0.382458636,0
170291,170.291,32.8677329,-117.257239,2.30000283,-36.9724369,24.5649711,2.83243772e-06,0.377888157,-1.12352885,9.58349743e-07,1.18537612,161.410128,1.38301955,2.78324784,0.385832358,0
170309,170.309,32.8677327,-117.257239,2.30000285,-36.965643,24.5447467,2.84971422e-06,0.376990742,-1.1236297,9.61261119e-07,1.18518595,161.452802,1.38496274,2.79150111,0.389176834,0
170327,170.327,32.8677326,-117.257239,2.30000287,-36.9588652,24.5245204,2.86704312e-06,0.376093438,-1.12373118,9.64172496e-07,1.18499706,161.495495,1.38693859,2.79978009,0.392492813,0
170345,170.345,32.8677324,-117.257239,2.30000288,-36.9521036,24.5042923,2.88442443e-06,0.375196246,-1.12383328,9.67083873e-07,1.18480946,161.538206,1.38894757,2.8080847,0.39578101,0
170364,170.364,32.8677322,-117.257239,2.3000029,-36.9449839,24.4829385,2.90282821e-06,0.374249334,-1.12394174,9.70156993e-07,1.18461285,161.583309,1.3911046,2.8168784,0.399412829,0
170382,170.382,32.867732,-117.257239,2.30000292,-36.9382555,24.4627066,2.92031724e-06,0.373352372,-1.12404512,9.7306837e-07,1.18442789,161.626057,1.39318314,2.82523547,0.402644518,0
170400,170.4,32.8677318,-117.257238,2.30000294,-36.9315432,24.4424728,2.93785868e-06,0.372455522,-1.12414912,9.75979747e-07,1.18424422,161.668822,1.39529623,2.83361795,0.405850475,0
