elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
155236,155.236,32.8686025,-117.254952,2.30194886,176.573757,121.257219,0.00194886085,1.15618834,2.30997957,2.51083621e-05,2.5831719,26.588829,0,0,0,0
155255,155.255,32.8686029,-117.254952,2.30194934,176.595716,121.301112,0.00194933794,1.15532491,2.31041873,2.51114352e-05,2.58317834,26.5673434,0,0,0,0
155273,155.273,32.8686033,-117.254952,2.30194979,176.616505,121.342704,0.00194978997,1.15450663,2.31083421,2.51143466e-05,2.58318414,26.5469885,0,0,0,0
155291,155.291,32.8686036,-117.254952,2.30195024,176.637278,121.384303,0.00195024205,1.15368805,2.31124913,2.5117258e-05,2.58318963,26.5266334,0,0,0,0
155309,155.309,32.868604,-117.254951,2.30195069,176.658037,121.425909,0.00195069419,1.15286918,2.31166348,2.51201693e-05,2.5831948,26.5062783,0,0,0,0
155327,155.327,32.8686044,-117.254951,2.30195115,176.678782,121.467522,0.00195114638,1.15205002,2.31207726,2.51230807e-05,2.58319966,26.485923,0,0,0,0
155345,155.345,32.8686048,-117.254951,2.3019516,176.699511,121.509144,0.00195159862,1.15123057,2.31249047,2.51259921e-05,2.58320421,26.4655676,0,0,0,0
155364,155.364,32.8686052,-117.254951,2.30195208,176.721376,121.553085,0.00195207604,1.15036526,2.31292601,2.51290652e-05,2.58320866,26.4440812,0,0,0,0
155382,155.382,32.8686055,-117.254951,2.30195253,176.742075,121.594721,0.00195252839,1.14954521,2.31333806,2.51319766e-05,2.58321257,26.4237256,0,0,0,0
155400,155.4,32.8686059,-117.25495,2.30195298,176.76276,121.636365,0.00195298079,1.14872487,2.31374954,2.5134888e-05,2.58321616,26.4033698,0,0,0,0
155418,155.418,32.8686063,-117.25495,2.30195343,176.78343,121.678016,0.00195343325,1.14790423,2.31416045,2.51377993e-05,2.58321945,26.383014,0,0,0,0
155436,155.436,32.8686067,-117.25495,2.30195389,176.804084,121.719675,0.00195388575,1.14708331,2.31457079,2.51407107e-05,2.58322242,26.362658,0,0,0,0
155455,155.455,32.868607,-117.25495,2.30195436,176.825871,121.763656,0.00195436346,1.14621645,2.3150033,2.51437838e-05,2.5832252,26.341171,0,0,0,0
155473,155.473,32.8686074,-117.254949,2.30195482,176.846495,121.80533,0.00195481607,1.14539493,2.31541247,2.51466952e-05,2.58322753,26.3208148,0,0,0,0
155491,155.491,32.8686078,-117.254949,2.30195527,176.867105,121.847011,0.00195526874,1.14457312,2.31582107,2.51496066e-05,2.58322955,26.3004585,0,0,0,0
155509,155.509,32.8686082,-117.254949,2.30195572,176.8877,121.888699,0.00195572146,1.14375103,2.31622911,2.5152518e-05,2.58323125,26.2801021,0,0,0,0
155527,155.527,32.8686085,-117.254949,2.30195617,176.90828,121.930395,0.00195617423,1.14292864,2.31663657,2.51554294e-05,2.58323264,26.2597456,0,0,0,0
155545,155.545,32.8686089,-117.254949,2.30195663,176.928845,121.972098,0.00195662705,1.14210597,2.31704347,2.51583407e-05,2.58323373,26.2393889,0,0,0,0
155564,155.564,32.8686093,-117.254948,2.30195711,176.950537,122.016126,0.00195710509,1.14123727,2.31747234,2.51614138e-05,2.58323451,26.2179013,0,0,0,0
155582,155.582,32.8686097,-117.254948,2.30195756,176.971072,122.057844,0.00195755802,1.14041401,2.31787806,2.51643252e-05,2.58323495,26.1975444,0,0,0,0
155600,155.6,32.8686101,-117.254948,2.30195801,176.991592,122.09957,0.00195801101,1.13959046,2.31828321,2.51672366e-05,2.58323508,26.1771875,0,0,0,0
155618,155.618,32.8686104,-117.254948,2.30195846,177.012097,122.141302,0.00195846404,1.13876663,2.31868779,2.5170148e-05,2.58323489,26.1568304,0,0,0,0
155636,155.636,32.8686108,-117.254947,2.30195892,177.032588,122.183042,0.00195891713,1.13794251,2.3190918,2.51730594e-05,2.5832344,26.1364733,0,0,0,0
155655,155.655,32.8686112,-117.254947,2.3019594,177.0542,122.227109,0.00195939545,1.13707229,2.31951762,2.51761325e-05,2.58323352,26.1149851,0,0,0,0
155673,155.673,32.8686116,-117.254947,2.30195985,177.07466,122.268864,0.00195984865,1.13624759,2.31992046,2.51790439e-05,2.58323238,26.0946277,0,0,0,0
155691,155.691,32.868612,-117.254947,2.3019603,177.095105,122.310626,0.00196030189,1.1354226,2.32032272,2.51819552e-05,2.58323093,26.0742703,0,0,0,0
155709,155.709,32.8686123,-117.254947,2.30196076,177.115535,122.352396,0.0019607552,1.13459733,2.32072442,2.51848666e-05,2.58322917,26.0539128,0,0,0,0
155727,155.727,32.8686127,-117.254946,2.30196121,177.135951,122.394172,0.00196120855,1.13377178,2.32112554,2.5187778e-05,2.58322709,26.0335551,0,0,0,0
155745,155.745,32.8686131,-117.254946,2.30196166,177.156351,122.435956,0.00196166196,1.13294594,2.32152609,2.51906894e-05,2.5832247,26.0131974,0,0,0,0
155764,155.764,32.8686135,-117.254946,2.30196214,177.177869,122.480069,0.00196214061,1.13207391,2.32194825,2.51937625e-05,2.58322183,25.9917086,0,0,0,0
155782,155.782,32.8686139,-117.254946,2.30196259,177.198239,122.521868,0.00196259412,1.1312475,2.32234762,2.51966739e-05,2.5832188,25.9713507,0,0,0,0
155800,155.8,32.8686142,-117.254945,2.30196305,177.218594,122.563674,0.00196304769,1.1304208,2.32274642,2.51995852e-05,2.58321546,25.9509927,0,0,0,0
155818,155.818,32.8686146,-117.254945,2.3019635,177.238934,122.605487,0.00196350131,1.12959383,2.32314464,2.52024966e-05,2.58321181,25.9306346,0,0,0,0
155836,155.836,32.868615,-117.254945,2.30196395,177.259259,122.647307,0.00196395498,1.12876657,2.32354229,2.5205408e-05,2.58320784,25.9102764,0,0,0,0
155855,155.855,32.8686154,-117.254945,2.30196443,177.280697,122.691458,0.00196443391,1.12789304,2.3239614,2.52084811e-05,2.5832033,25.8887872,0,0,0,0
155873,155.873,32.8686158,-117.254945,2.30196489,177.300992,122.733293,0.00196488769,1.12706521,2.32435787,2.52113925e-05,2.58319869,25.8684288,0,0,0,0
155891,155.891,32.8686161,-117.254944,2.30196534,177.321272,122.775135,0.00196534152,1.1262371,2.32475377,2.52143039e-05,2.58319377,25.8480704,0,0,0,0
155909,155.909,32.8686165,-117.254944,2.3019658,177.341536,122.816984,0.0019657954,1.12540871,2.32514909,2.52172152e-05,2.58318854,25.8277119,0,0,0,0
155927,155.927,32.8686169,-117.254944,2.30196625,177.361786,122.85884,0.00196624934,1.12458004,2.32554384,2.52201266e-05,2.583183,25.8073533,0,0,0,0
155945,155.945,32.8686173,-117.254944,2.3019667,177.382021,122.900704,0.00196670333,1.1237511,2.32593801,2.5223038e-05,2.58317715,25.7869946,0,0,0,0
155964,155.964,32.8686177,-117.254944,2.30196718,177.403364,122.944901,0.0019671826,1.1228758,2.32635344,2.52261111e-05,2.58317061,25.7655048,0,0,0,0
155982,155.982,32.868618,-117.254943,2.30196764,177.423569,122.986778,0.00196763669,1.12204628,2.32674644,2.52290225e-05,2.58316411,25.745146,0,0,0,0
156000,156,32.8686184,-117.254943,2.30196809,177.443758,123.028663,0.00196809084,1.12121649,2.32713885,2.52319339e-05,2.5831573,25.724787,0,0,0,0
156018,156.018,32.8686188,-117.254943,2.30196855,177.463932,123.070555,0.00196854504,1.12038643,2.32753069,2.52348452e-05,2.58315018,25.704428,0,0,0,0
156036,156.036,32.8686192,-117.254943,2.301969,177.484092,123.112454,0.00196899929,1.11955609,2.32792196,2.52377566e-05,2.58314275,25.684069,0,0,0,0
156055,156.055,32.8686196,-117.254942,2.30196948,177.505355,123.156689,0.00196947884,1.11867931,2.32833432,2.52408297e-05,2.58313455,25.6625788,0,0,0,0
156073,156.073,32.86862,-117.254942,2.30196993,177.525484,123.198602,0.0019699332,1.11784841,2.3287244,2.52437411e-05,2.58312647,25.6422196,0,0,0,0
156091,156.091,32.8686203,-117.254942,2.30197039,177.545598,123.240523,0.00197038762,1.11701723,2.3291139,2.52466525e-05,2.58311809,25.6218603,0,0,0,0
156109,156.109,32.8686207,-117.254942,2.30197084,177.565696,123.282451,0.00197084208,1.11618578,2.32950283,2.52495639e-05,2.58310939,25.6015009,0,0,0,0
156127,156.127,32.8686211,-117.254942,2.3019713,177.58578,123.324385,0.0019712966,1.11535405,2.32989118,2.52524753e-05,2.58310038,25.5811415,0,0,0,0
156145,156.145,32.8686215,-117.254941,2.30197175,177.605849,123.366327,0.00197175117,1.11452206,2.33027895,2.52553866e-05,2.58309105,25.560782,0,0,0,0
156164,156.164,32.8686219,-117.254941,2.30197223,177.627017,123.410606,0.00197223105,1.11364353,2.33068762,2.52584597e-05,2.58308086,25.5392914,0,0,0,0
156182,156.182,32.8686222,-117.254941,2.30197269,177.647055,123.452562,0.00197268573,1.11281098,2.33107421,2.52613711e-05,2.58307089,25.5189317,0,0,0,0
156200,156.2,32.8686226,-117.254941,2.30197314,177.667078,123.494524,0.00197314046,1.11197815,2.33146021,2.52642825e-05,2.58306062,25.498572,0,0,0,0
156218,156.218,32.868623,-117.25494,2.3019736,177.687086,123.536494,0.00197359525,1.11114506,2.33184564,2.52671939e-05,2.58305003,25.4782123,0,0,0,0
156236,156.236,32.8686234,-117.25494,2.30197405,177.707079,123.578471,0.00197405008,1.11031169,2.3322305,2.52701053e-05,2.58303913,25.4578525,0,0,0,0
156255,156.255,32.8686238,-117.25494,2.30197453,177.728167,123.622787,0.00197453024,1.10943172,2.33263608,2.52731784e-05,2.58302726,25.4363615,0,0,0,0
156273,156.273,32.8686241,-117.25494,2.30197499,177.748129,123.664778,0.00197498519,1.1085978,2.33301974,2.52760898e-05,2.58301572,25.4160015,0,0,0,0
156291,156.291,32.8686245,-117.25494,2.30197544,177.768076,123.706776,0.00197544018,1.10776361,2.33340283,2.52790011e-05,2.58300387,25.3956415,0,0,0,0
156309,156.309,32.8686249,-117.254939,2.3019759,177.788009,123.748781,0.00197589523,1.10692915,2.33378533,2.52819125e-05,2.5829917,25.3752815,0,0,0,0
156327,156.327,32.8686253,-117.254939,2.30197635,177.807926,123.790792,0.00197635033,1.10609442,2.33416726,2.52848239e-05,2.58297922,25.3549213,0,0,0,0
156345,156.345,32.8686257,-117.254939,2.30197681,177.827828,123.832811,0.00197680548,1.10525943,2.3345486,2.52877353e-05,2.58296643,25.3345612,0,0,0,0
156364,156.364,32.8686261,-117.254939,2.30197729,177.848819,123.877171,0.00197728598,1.10437775,2.33495049,2.52908084e-05,2.58295257,25.3130698,0,0,0,0
156382,156.382,32.8686264,-117.254939,2.30197774,177.868691,123.919203,0.00197774124,1.10354221,2.33533064,2.52937198e-05,2.58293914,25.2927096,0,0,0,0
156400,156.4,32.8686268,-117.254938,2.3019782,177.888547,123.961243,0.00197819655,1.1027064,2.33571021,2.52966311e-05,2.58292539,25.2723492,0,0,0,0
156418,156.418,32.8686272,-117.254938,2.30197865,177.908388,124.003289,0.00197865192,1.10187032,2.3360892,2.52995425e-05,2.58291134,25.2519888,0,0,0,0
156436,156.436,32.8686276,-117.254938,2.30197911,177.928214,124.045342,0.00197910734,1.10103399,2.33646761,2.53024539e-05,2.58289697,25.2316284,0,0,0,0
156455,156.455,32.868628,-117.254938,2.30197959,177.949126,124.089739,0.00197958811,1.10015089,2.3368664,2.5305527e-05,2.58288144,25.2101368,0,0,0,0
156473,156.473,32.8686283,-117.254937,2.30198004,177.968921,124.131806,0.00198004364,1.09931401,2.33724362,2.53084384e-05,2.58286643,25.1897763,0,0,0,0
156491,156.491,32.8686287,-117.254937,2.3019805,177.988701,124.173879,0.00198049922,1.09847686,2.33762026,2.53113498e-05,2.58285111,25.1694157,0,0,0,0
156509,156.509,32.8686291,-117.254937,2.30198095,178.008466,124.21596,0.00198095485,1.09763945,2.33799631,2.53142611e-05,2.58283548,25.1490551,0,0,0,0
156527,156.527,32.8686295,-117.254937,2.30198141,178.028216,124.258047,0.00198141053,1.09680178,2.33837178,2.53171725e-05,2.58281953,25.1286944,0,0,0,0
156545,156.545,32.8686299,-117.254937,2.30198187,178.047951,124.300141,0.00198186627,1.09596384,2.33874668,2.53200839e-05,2.58280327,25.1083337,0,0,0,0
156564,156.564,32.8686303,-117.254936,2.30198235,178.068766,124.344581,0.00198234738,1.09507906,2.33914175,2.5323157e-05,2.58278575,25.0868418,0,0,0,0
156582,156.582,32.8686306,-117.254936,2.3019828,178.08847,124.386689,0.00198280322,1.09424059,2.33951544,2.53260684e-05,2.58276885,25.066481,0,0,0,0
156600,156.6,32.868631,-117.254936,2.30198326,178.108158,124.428804,0.00198325911,1.09340185,2.33988855,2.53289798e-05,2.58275164,25.0461202,0,0,0,0
156618,156.618,32.8686314,-117.254936,2.30198372,178.127832,124.470925,0.00198371506,1.09256286,2.34026108,2.53318911e-05,2.58273412,25.0257593,0,0,0,0
156636,156.636,32.8686318,-117.254936,2.30198417,178.147491,124.513053,0.00198417106,1.0917236,2.34063303,2.53348025e-05,2.58271628,25.0053984,0,0,0,0
156655,156.655,32.8686322,-117.254935,2.30198465,178.168225,124.557529,0.00198465245,1.09083743,2.34102499,2.53378756e-05,2.5826971,24.9839063,0,0,0,0
156673,156.673,32.8686326,-117.254935,2.30198511,178.187852,124.599671,0.00198510856,1.08999765,2.34139574,2.5340787e-05,2.58267862,24.9635453,0,0,0,0
156691,156.691,32.8686329,-117.254935,2.30198556,178.207465,124.641819,0.00198556472,1.0891576,2.3417659,2.53436984e-05,2.58265983,24.9431843,0,0,0,0
156709,156.709,32.8686333,-117.254935,2.30198602,178.227062,124.683974,0.00198602093,1.08831729,2.34213548,2.53466098e-05,2.58264073,24.9228232,0,0,0,0
156727,156.727,32.8686337,-117.254934,2.30198648,178.246644,124.726136,0.0019864772,1.08747673,2.34250448,2.53495211e-05,2.58262132,24.9024622,0,0,0,0
156745,156.745,32.8686341,-117.254934,2.30198693,178.266211,124.768304,0.00198693352,1.08663591,2.34287289,2.53524325e-05,2.58260159,24.882101,0,0,0,0
156764,156.764,32.8686345,-117.254934,2.30198742,178.286849,124.812823,0.00198741524,1.08574809,2.34326112,2.53555056e-05,2.58258041,24.8606087,0,0,0,0
156782,156.782,32.8686348,-117.254934,2.30198787,178.306385,124.855005,0.00198787167,1.08490674,2.34362833,2.5358417e-05,2.58256004,24.8402476,0,0,0,0
156800,156.8,32.8686352,-117.254934,2.30198833,178.325906,124.897193,0.00198832815,1.08406514,2.34399495,2.53613284e-05,2.58253936,24.8198864,0,0,0,0
156818,156.818,32.8686356,-117.254933,2.30198878,178.345411,124.939389,0.00198878468,1.08322328,2.34436099,2.53642398e-05,2.58251837,24.7995252,0,0,0,0
156836,156.836,32.868636,-117.254933,2.30198924,178.364902,124.98159,0.00198924126,1.08238117,2.34472645,2.53671512e-05,2.58249707,24.7791639,0,0,0,0
156855,156.855,32.8686364,-117.254933,2.30198972,178.385458,125.026144,0.00198972326,1.08149198,2.34511156,2.53702243e-05,2.58247423,24.7576715,0,0,0,0
156873,156.873,32.8686368,-117.254933,2.30199018,178.404918,125.068359,0.00199017995,1.08064935,2.34547581,2.53731357e-05,2.58245228,24.7373102,0,0,0,0
156891,156.891,32.8686371,-117.254933,2.30199064,178.424362,125.110581,0.0019906367,1.07980646,2.34583948,2.5376047e-05,2.58243003,24.7169489,0,0,0,0
156909,156.909,32.8686375,-117.254932,2.30199109,178.443791,125.152809,0.00199109349,1.07896331,2.34620256,2.53789584e-05,2.58240746,24.6965875,0,0,0,0
156927,156.927,32.8686379,-117.254932,2.30199155,178.463204,125.195044,0.00199155034,1.07811992,2.34656505,2.53818698e-05,2.58238458,24.6762262,0,0,0,0
156945,156.945,32.8686383,-117.254932,2.30199201,178.482603,125.237286,0.00199200724,1.07727627,2.34692696,2.53847812e-05,2.58236138,24.6558648,0,0,0,0
156964,156.964,32.8686387,-117.254932,2.30199249,178.503063,125.281881,0.00199248958,1.07638547,2.34730832,2.53878543e-05,2.58233655,24.6343723,0,0,0,0
156982,156.982,32.8686391,-117.254932,2.30199295,178.52243,125.324136,0.00199294659,1.0755413,2.34766902,2.53907657e-05,2.58231271,24.6140109,0,0,0,0
157000,157,32.8686394,-117.254931,2.3019934,178.541782,125.366397,0.00199340365,1.07469689,2.34802914,2.5393677e-05,2.58228857,24.5936494,0,0,0,0
157018,157.018,32.8686398,-117.254931,2.30199386,178.561119,125.408665,0.00199386076,1.07385222,2.34838867,2.53965884e-05,2.58226411,24.573288,0,0,0,0
157036,157.036,32.8686402,-117.254931,2.30199432,178.580441,125.450939,0.00199431792,1.0730073,2.34874761,2.53994998e-05,2.58223934,24.5529266,0,0,0,0
157055,157.055,32.8686406,-117.254931,2.3019948,178.60082,125.495569,0.00199480054,1.07211517,2.34912584,2.54025729e-05,2.58221283,24.5314339,0,0,0,0
157073,157.073,32.868641,-117.25493,2.30199526,178.62011,125.537856,0.00199525782,1.07126974,2.34948357,2.54054843e-05,2.58218742,24.5110725,0,0,0,0
157091,157.091,32.8686414,-117.25493,2.30199572,178.639385,125.58015,0.00199571514,1.07042406,2.34984071,2.54083957e-05,2.5821617,24.490711,0,0,0,0
157109,157.109,32.8686417,-117.25493,2.30199617,178.658645,125.62245,0.00199617252,1.06957813,2.35019727,2.5411307e-05,2.58213567,24.4703495,0,0,0,0
157127,157.127,32.8686421,-117.25493,2.30199663,178.67789,125.664757,0.00199662995,1.06873196,2.35055324,2.54142184e-05,2.58210932,24.449988,0,0,0,0
157145,157.145,32.8686425,-117.25493,2.30199709,178.69712,125.70707,0.00199708743,1.06788554,2.35090862,2.54171298e-05,2.58208266,24.4296266,0,0,0,0
157164,157.164,32.8686429,-117.254929,2.30199757,178.717401,125.751741,0.00199757038,1.06699182,2.35128309,2.54202029e-05,2.58205416,24.4081339,0,0,0,0
157182,157.182,32.8686433,-117.254929,2.30199803,178.736599,125.794067,0.00199802797,1.06614489,2.35163726,2.54231143e-05,2.58202686,24.3877724,0,0,0,0
157200,157.2,32.8686437,-117.254929,2.30199849,178.755782,125.8364,0.00199848562,1.06529772,2.35199084,2.54260257e-05,2.58199925,24.3674109,0,0,0,0
157218,157.218,32.8686441,-117.254929,2.30199894,178.77495,125.878739,0.00199894331,1.0644503,2.35234383,2.5428937e-05,2.58197133,24.3470494,0,0,0,0
157236,157.236,32.8686444,-117.254929,2.3019994,178.794102,125.921084,0.00199940106,1.06360264,2.35269623,2.54318484e-05,2.58194309,24.3266879,0,0,0,0
157255,157.255,32.8686448,-117.254928,2.30199988,178.814302,125.965789,0.00199988429,1.06270761,2.35306755,2.54349215e-05,2.58191293,24.3051952,0,0,0,0
157273,157.273,32.8686452,-117.254928,2.30200034,178.833424,126.008148,0.00200034215,1.06185944,2.35341874,2.54378329e-05,2.58188405,24.2848337,0,0,0,0
157291,157.291,32.8686456,-117.254928,2.3020008,178.852529,126.050512,0.00200080005,1.06101103,2.35376934,2.54407443e-05,2.58185486,24.2644722,0,0,0,0
157309,157.309,32.868646,-117.254928,2.30200126,178.87162,126.092883,0.00200125801,1.06016238,2.35411935,2.54436557e-05,2.58182536,24.2441107,0,0,0,0
157327,157.327,32.8686464,-117.254928,2.30200172,178.890695,126.135261,0.00200171603,1.05931349,2.35446877,2.5446567e-05,2.58179555,24.2237493,0,0,0,0
157345,157.345,32.8686467,-117.254927,2.30200217,178.909755,126.177644,0.00200217409,1.05846435,2.3548176,2.54494784e-05,2.58176542,24.2033878,0,0,0,0
157364,157.364,32.8686471,-117.254927,2.30200266,178.929858,126.222389,0.00200265766,1.05756777,2.35518515,2.54525515e-05,2.58173327,24.1818951,0,0,0,0
157382,157.382,32.8686475,-117.254927,2.30200312,178.948886,126.264786,0.00200311583,1.05671814,2.35553276,2.54554629e-05,2.5817025,24.1615337,0,0,0,0
157400,157.4,32.8686479,-117.254927,2.30200357,178.967899,126.307188,0.00200357406,1.05586827,2.35587978,2.54583743e-05,2.58167142,24.1411722,0,0,0,0
157418,157.418,32.8686483,-117.254927,2.30200403,178.986897,126.349597,0.00200403233,1.05501816,2.35622621,2.54612857e-05,2.58164004,24.1208108,0,0,0,0
157436,157.436,32.8686487,-117.254926,2.30200449,179.00588,126.392013,0.00200449066,1.0541678,2.35657205,2.54641971e-05,2.58160833,24.1004494,0,0,0,0
157455,157.455,32.8686491,-117.254926,2.30200497,179.025901,126.436791,0.00200497451,1.05326994,2.35693644,2.54672702e-05,2.58157451,24.0789568,0,0,0,0
157473,157.473,32.8686495,-117.254926,2.30200543,179.044852,126.479219,0.00200543295,1.0524191,2.35728107,2.54701815e-05,2.58154217,24.0585954,0,0,0,0
157491,157.491,32.8686498,-117.254926,2.30200589,179.063788,126.521653,0.00200589144,1.05156802,2.3576251,2.54730929e-05,2.58150952,24.0382341,0,0,0,0
157509,157.509,32.8686502,-117.254926,2.30200635,179.082708,126.564093,0.00200634998,1.0507167,2.35796853,2.54760043e-05,2.58147655,24.0178727,0,0,0,0
157527,157.527,32.8686506,-117.254925,2.30200681,179.101614,126.60654,0.00200680857,1.04986514,2.35831138,2.54789157e-05,2.58144327,23.9975114,0,0,0,0
157545,157.545,32.868651,-117.254925,2.30200727,179.120503,126.648993,0.00200726722,1.04901335,2.35865363,2.54818271e-05,2.58140968,23.97715,0,0,0,0
157564,157.564,32.8686514,-117.254925,2.30200775,179.140426,126.69381,0.0020077514,1.04811397,2.35901424,2.54849002e-05,2.58137387,23.9556576,0,0,0,0
157582,157.582,32.8686518,-117.254925,2.30200821,179.159285,126.736276,0.00200821016,1.04726169,2.35935527,2.54878116e-05,2.58133964,23.9352963,0,0,0,0
157600,157.6,32.8686521,-117.254925,2.30200867,179.178128,126.778747,0.00200866897,1.04640917,2.35969571,2.54907229e-05,2.5813051,23.9149351,0,0,0,0
157618,157.618,32.8686525,-117.254924,2.30200913,179.196955,126.821225,0.00200912782,1.04555642,2.36003556,2.54936343e-05,2.58127024,23.8945738,0,0,0,0
157636,157.636,32.8686529,-117.254924,2.30200959,179.215768,126.863708,0.00200958674,1.04470344,2.36037481,2.54965457e-05,2.58123508,23.8742126,0,0,0,0
157655,157.655,32.8686533,-117.254924,2.30201007,179.235608,126.908559,0.0020100712,1.0438028,2.36073225,2.54996188e-05,2.5811976,23.8527203,0,0,0,0
157673,157.673,32.8686537,-117.254924,2.30201053,179.254389,126.951055,0.00201053022,1.04294934,2.36107028,2.55025302e-05,2.58116179,23.8323592,0,0,0,0
157691,157.691,32.8686541,-117.254923,2.30201099,179.273155,126.993557,0.00201098929,1.04209564,2.36140772,2.55054416e-05,2.58112567,23.8119981,0,0,0,0
157709,157.709,32.8686545,-117.254923,2.30201145,179.291905,127.036066,0.00201144842,1.04124171,2.36174456,2.55083529e-05,2.58108924,23.791637,0,0,0,0
157727,157.727,32.8686548,-117.254923,2.30201191,179.310639,127.07858,0.00201190759,1.04038755,2.36208081,2.55112643e-05,2.5810525,23.7712759,0,0,0,0
157745,157.745,32.8686552,-117.254923,2.30201237,179.329359,127.121101,0.00201236682,1.03953315,2.36241647,2.55141757e-05,2.58101545,23.7509149,0,0,0,0
157764,157.764,32.8686556,-117.254923,2.30201285,179.349101,127.16599,0.00201285162,1.03863103,2.36277011,2.55172488e-05,2.58097598,23.7294228,0,0,0,0
157782,157.782,32.868656,-117.254922,2.30201331,179.367789,127.208523,0.00201331096,1.03777616,2.36310454,2.55201602e-05,2.58093828,23.7090618,0,0,0,0
157800,157.8,32.8686564,-117.254922,2.30201377,179.386461,127.251062,0.00201377035,1.03692106,2.36343837,2.55230716e-05,2.58090028,23.6887009,0,0,0,0
157818,157.818,32.8686568,-117.254922,2.30201423,179.405118,127.293607,0.00201422979,1.03606573,2.36377161,2.55259829e-05,2.58086196,23.66834,0,0,0,0
157836,157.836,32.8686572,-117.254922,2.30201469,179.423759,127.336158,0.00201468928,1.03521017,2.36410426,2.55288943e-05,2.58082333,23.6479792,0,0,0,0
157855,157.855,32.8686576,-117.254922,2.30201517,179.44342,127.381079,0.00201517436,1.03430683,2.36445472,2.55319674e-05,2.58078219,23.6264872,0,0,0,0
157873,157.873,32.8686579,-117.254921,2.30201563,179.46203,127.423642,0.00201563396,1.0334508,2.36478614,2.55348788e-05,2.58074292,23.6061265,0,0,0,0
157891,157.891,32.8686583,-117.254921,2.30201609,179.480624,127.466211,0.00201609361,1.03259454,2.36511696,2.55377902e-05,2.58070334,23.5857658,0,0,0,0
157909,157.909,32.8686587,-117.254921,2.30201655,179.499203,127.508786,0.00201655332,1.03173806,2.36544719,2.55407016e-05,2.58066345,23.5654051,0,0,0,0
157927,157.927,32.8686591,-117.254921,2.30201701,179.517767,127.551367,0.00201701308,1.03088135,2.36577682,2.55436129e-05,2.58062324,23.5450445,0,0,0,0
157945,157.945,32.8686595,-117.254921,2.30201747,179.536315,127.593954,0.00201747289,1.03002441,2.36610585,2.55465243e-05,2.58058272,23.5246839,0,0,0,0
157964,157.964,32.8686599,-117.25492,2.30201796,179.555877,127.638913,0.0020179583,1.02911961,2.3664525,2.55495974e-05,2.5805396,23.5031922,0,0,0,0
157982,157.982,32.8686603,-117.25492,2.30201842,179.574393,127.681513,0.00201841822,1.02826221,2.36678031,2.55525088e-05,2.58049844,23.4828317,0,0,0,0
158000,158,32.8686607,-117.25492,2.30201888,179.592894,127.724118,0.00201887819,1.02740458,2.36710752,2.55554202e-05,2.58045697,23.4624713,0,0,0,0
158018,158.018,32.868661,-117.25492,2.30201934,179.61138,127.766728,0.00201933822,1.02654673,2.36743413,2.55583316e-05,2.58041519,23.4421109,0,0,0,0
158036,158.036,32.8686614,-117.25492,2.3020198,179.62985,127.809345,0.00201979829,1.02568865,2.36776014,2.5561243e-05,2.5803731,23.4217506,0,0,0,0
158055,158.055,32.8686618,-117.254919,2.30202028,179.649329,127.854336,0.00202028399,1.02478266,2.3681036,2.55643161e-05,2.58032831,23.4002592,0,0,0,0
158073,158.073,32.8686622,-117.254919,2.30202074,179.667768,127.896965,0.00202074417,1.02392412,2.36842839,2.55672274e-05,2.58028557,23.3798989,0,0,0,0
158091,158.091,32.8686626,-117.254919,2.3020212,179.686191,127.939599,0.00202120441,1.02306536,2.36875258,2.55701388e-05,2.58024253,23.3595388,0,0,0,0
158109,158.109,32.868663,-117.254919,2.30202166,179.704598,127.98224,0.0020216647,1.02220638,2.36907617,2.55730502e-05,2.58019917,23.3391786,0,0,0,0
158127,158.127,32.8686634,-117.254919,2.30202213,179.72299,128.024886,0.00202212504,1.02134718,2.36939916,2.55759616e-05,2.5801555,23.3188186,0,0,0,0
158145,158.145,32.8686637,-117.254918,2.30202259,179.741366,128.067538,0.00202258543,1.02048776,2.36972155,2.5578873e-05,2.58011152,23.2984586,0,0,0,0
158164,158.164,32.8686641,-117.254918,2.30202307,179.760747,128.112566,0.00202307146,1.01958034,2.37006118,2.55819461e-05,2.58006474,23.2769675,0,0,0,0
158182,158.182,32.8686645,-117.254918,2.30202353,179.779092,128.15523,0.00202353196,1.01872046,2.37038234,2.55848575e-05,2.58002012,23.2566076,0,0,0,0
158200,158.2,32.8686649,-117.254918,2.30202399,179.797421,128.1979,0.00202399251,1.01786037,2.3707029,2.55877688e-05,2.57997519,23.2362478,0,0,0,0
158218,158.218,32.8686653,-117.254918,2.30202445,179.815735,128.240575,0.00202445312,1.01700005,2.37102287,2.55906802e-05,2.57992995,23.215888,0,0,0,0
158236,158.236,32.8686657,-117.254917,2.30202491,179.834033,128.283257,0.00202491378,1.01613952,2.37134223,2.55935916e-05,2.57988439,23.1955283,0,0,0,0
158255,158.255,32.8686661,-117.254917,2.3020254,179.853331,128.328315,0.00202540009,1.01523093,2.37167866,2.55966647e-05,2.57983595,23.1740376,0,0,0,0
